ticker,cik,quarter_end,year,quarter,shares,report_date,form_type,xbrl_field
T,732717,2015-03-31,2015,1,5203000000,2015-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2015-06-30,2015,2,5204000000,2015-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2015-09-30,2015,3,5447000000,2015-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2015-12-31,2015,4,5628000000,2015-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2016-03-31,2016,1,6172000000,2016-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2016-06-30,2016,2,6173000000,2016-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2016-09-30,2016,3,6171000000,2016-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2016-12-31,2016,4,6168000000,2016-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2017-03-31,2017,1,6166000000,2017-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2017-06-30,2017,2,6166000000,2017-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2017-09-30,2017,3,6164000000,2017-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2017-12-31,2017,4,6164000000,2017-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2018-03-31,2018,1,6161000000,2018-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2018-06-30,2018,2,6257000000,2018-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2018-09-30,2018,3,6603000000,2018-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2018-12-31,2018,4,6778000000,2018-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2019-03-31,2019,1,7313000000,2019-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2019-06-30,2019,2,7318000000,2019-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2019-09-30,2019,3,7321000000,2019-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2019-12-31,2019,4,7319000000,2019-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2020-03-31,2020,1,7187000000,2020-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2020-06-30,2020,2,7166000000,2020-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2020-09-30,2020,3,7160000000,2020-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2020-12-31,2020,4,7157000000,2020-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2021-03-31,2021,1,7161000000,2021-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2021-06-30,2021,2,7165000000,2021-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2021-09-30,2021,3,7167000000,2021-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2021-12-31,2021,4,7168000000,2021-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2022-03-31,2022,1,7184000000,2022-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2022-06-30,2022,2,7176000000,2022-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2022-09-30,2022,3,7169000000,2022-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2022-12-31,2022,4,7166000000,2022-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2023-03-31,2023,1,7168000000,2023-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2023-06-30,2023,2,7174000000,2023-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2023-09-30,2023,3,7178000000,2023-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2023-12-31,2023,4,7181000000,2023-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2024-03-31,2024,1,7192000000,2024-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2024-06-30,2024,2,7194000000,2024-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2024-09-30,2024,3,7197000000,2024-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2024-12-31,2024,4,7199000000,2024-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2025-03-31,2025,1,7213000000,2025-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2025-06-30,2025,2,7211000000,2025-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2025-09-30,2025,3,7193000000,2025-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
T,732717,2025-12-31,2025,4,7169000000,2025-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2013-09-30,2013,3,2861750762,2013-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2013-12-31,2013,4,2866000000,2013-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2014-03-31,2014,1,4141148976,2014-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2014-06-30,2014,2,4145232133,2014-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2014-09-30,2014,3,4149723706,2014-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2014-12-31,2014,4,3974000000,2014-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2015-03-31,2015,1,4078487075,2015-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2015-06-30,2015,2,4065691468,2015-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2015-09-30,2015,3,4068873137,2015-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2015-12-31,2015,4,4085000000,2015-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2016-03-31,2016,1,4076288055,2016-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2016-06-30,2016,2,4076301833,2016-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2016-09-30,2016,3,4076633952,2016-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2016-12-31,2016,4,4080000000,2016-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2017-03-31,2017,1,4079369367,2017-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2017-06-30,2017,2,4079407956,2017-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2017-09-30,2017,3,4079440836,2017-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2017-12-31,2017,4,4084000000,2017-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2018-03-31,2018,1,4131896508,2018-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2018-06-30,2018,2,4131935606,2018-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2018-09-30,2018,3,4132015101,2018-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2018-12-31,2018,4,4128000000,2018-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2019-03-31,2019,1,4135706646,2019-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2019-06-30,2019,2,4135764809,2019-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2019-09-30,2019,3,4135784209,2019-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2019-12-31,2019,4,4138000000,2019-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2020-03-31,2020,1,4137995405,2020-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2020-06-30,2020,2,4138053870,2020-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2020-09-30,2020,3,4138094367,2020-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2020-12-31,2020,4,4140000000,2020-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2021-03-31,2021,1,4140067633,2021-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2021-06-30,2021,2,4140116007,2021-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2021-09-30,2021,3,4140163896,2021-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2021-12-31,2021,4,4148000000,2021-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2022-03-31,2022,1,4199643701,2022-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2022-06-30,2022,2,4199714676,2022-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2022-09-30,2022,3,4199817447,2022-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2022-12-31,2022,4,4202000000,2022-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2023-03-31,2023,1,4203991483,2023-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2023-06-30,2023,2,4204039985,2023-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2023-09-30,2023,3,4204101659,2023-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2023-12-31,2023,4,4211000000,2023-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2024-03-31,2024,1,4209254894,2024-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2024-06-30,2024,2,4209519996,2024-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2024-09-30,2024,3,4209626270,2024-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2024-12-31,2024,4,4218000000,2024-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
VZ,732712,2025-03-31,2025,1,4216254914,2025-03-31,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2025-06-30,2025,2,4216324808,2025-06-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2025-09-30,2025,3,4216425489,2025-09-30,10-Q,EntityCommonStockSharesOutstanding
VZ,732712,2025-12-31,2025,4,4226000000,2025-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2013-09-30,2013,3,5293000000,2013-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2013-12-31,2013,4,5287300000,2013-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2014-03-31,2014,1,5262800000,2014-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2014-06-30,2014,2,5265600000,2014-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2014-09-30,2014,3,5252200000,2014-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2014-12-31,2014,4,5237200000,2014-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2015-03-31,2015,1,5160400000,2015-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2015-06-30,2015,2,5156100000,2015-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2015-09-30,2015,3,5145900000,2015-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2015-12-31,2015,4,5136500000,2015-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2016-03-31,2016,1,5075700000,2016-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2016-06-30,2016,2,5071300000,2016-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2016-09-30,2016,3,5061900000,2016-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2016-12-31,2016,4,5052800000,2016-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2017-03-31,2017,1,5008600000,2017-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2017-06-30,2017,2,4999200000,2017-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2017-09-30,2017,3,4982100000,2017-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2017-12-31,2017,4,4964600000,2017-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2018-03-31,2018,1,4885700000,2018-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2018-06-30,2018,2,4875700000,2018-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2018-09-30,2018,3,4844800000,2018-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2018-12-31,2018,4,4799700000,2018-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2019-03-31,2019,1,4551500000,2019-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2019-06-30,2019,2,4510200000,2019-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2019-09-30,2019,3,4459100000,2019-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2019-12-31,2019,4,4393100000,2019-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2020-03-31,2020,1,4104800000,2020-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2020-06-30,2020,2,4105200000,2020-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2020-09-30,2020,3,4111400000,2020-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2020-12-31,2020,4,4118000000,2020-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2021-03-31,2021,1,4141300000,2021-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2021-06-30,2021,2,4132900000,2021-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2021-09-30,2021,3,4107100000,2021-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2021-12-31,2021,4,4061900000,2021-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2022-03-31,2022,1,3831100000,2022-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2022-06-30,2022,2,3812300000,2022-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2022-09-30,2022,3,3807000000,2022-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2022-12-31,2022,4,3833800000,2022-12-31,10-K,CommonStockSharesOutstanding
WFC,72971,2023-03-31,2023,1,3785600000,2023-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2023-06-30,2023,2,3742600000,2023-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2023-09-30,2023,3,3710900000,2023-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
WFC,72971,2023-12-31,2023,4,3598900000,2023-12-31,10-Q,CommonStockSharesOutstanding
WFC,72971,2024-03-31,2024,1,3501700000,2024-03-31,10-Q,CommonStockSharesOutstanding
WFC,72971,2024-06-30,2024,2,3402700000,2024-06-30,10-Q,CommonStockSharesOutstanding
WFC,72971,2024-09-30,2024,3,3345500000,2024-09-30,10-Q,CommonStockSharesOutstanding
WFC,72971,2024-12-31,2024,4,3288900000,2024-12-31,10-Q,CommonStockSharesOutstanding
WFC,72971,2025-03-31,2025,1,3261700000,2025-03-31,10-Q,CommonStockSharesOutstanding
WFC,72971,2025-06-30,2025,2,3220400000,2025-06-30,10-Q,CommonStockSharesOutstanding
WFC,72971,2025-09-30,2025,3,3148900000,2025-09-30,10-Q,CommonStockSharesOutstanding
WFC,72971,2025-12-31,2025,4,3092600000,2025-12-31,10-K,CommonStockSharesOutstanding
INTC,50863,2013-09-30,2013,3,4973000000,2013-09-28,10-Q,CommonStockSharesOutstanding
INTC,50863,2013-12-31,2013,4,4967000000,2013-12-28,10-K,CommonStockSharesOutstanding
INTC,50863,2014-03-31,2014,1,4972000000,2014-03-29,10-Q,CommonStockSharesOutstanding
INTC,50863,2014-06-30,2014,2,4948000000,2014-06-28,10-Q,CommonStockSharesOutstanding
INTC,50863,2014-09-30,2014,3,4857000000,2014-09-27,10-Q,CommonStockSharesOutstanding
INTC,50863,2014-12-31,2014,4,4748000000,2014-12-27,10-K,CommonStockSharesOutstanding
INTC,50863,2015-03-31,2015,1,4742000000,2015-03-28,10-Q,CommonStockSharesOutstanding
INTC,50863,2015-06-30,2015,2,4753000000,2015-06-27,10-Q,CommonStockSharesOutstanding
INTC,50863,2015-09-30,2015,3,4730000000,2015-09-26,10-Q,CommonStockSharesOutstanding
INTC,50863,2015-12-31,2015,4,4725000000,2015-12-26,10-K,CommonStockSharesOutstanding
INTC,50863,2016-03-31,2016,1,4716000000,2016-04-02,10-Q,CommonStockSharesOutstanding
INTC,50863,2016-06-30,2016,2,4728000000,2016-07-02,10-Q,CommonStockSharesOutstanding
INTC,50863,2016-09-30,2016,3,4739000000,2016-10-01,10-Q,CommonStockSharesOutstanding
INTC,50863,2016-12-31,2016,4,4730000000,2016-12-31,10-K,CommonStockSharesOutstanding
INTC,50863,2017-03-31,2017,1,4709000000,2017-04-01,10-Q,CommonStockSharesOutstanding
INTC,50863,2017-06-30,2017,2,4699000000,2017-07-01,10-Q,CommonStockSharesOutstanding
INTC,50863,2017-09-30,2017,3,4680000000,2017-09-30,10-Q,CommonStockSharesOutstanding
INTC,50863,2017-12-31,2017,4,4687000000,2017-12-30,10-K,CommonStockSharesOutstanding
INTC,50863,2018-03-31,2018,1,4660000000,2018-03-31,10-Q,CommonStockSharesOutstanding
INTC,50863,2018-06-30,2018,2,4611000000,2018-06-30,10-Q,CommonStockSharesOutstanding
INTC,50863,2018-09-30,2018,3,4564000000,2018-09-29,10-Q,CommonStockSharesOutstanding
INTC,50863,2018-12-31,2018,4,4516000000,2018-12-29,10-K,CommonStockSharesOutstanding
INTC,50863,2019-03-31,2019,1,4477000000,2019-03-30,10-Q,CommonStockSharesOutstanding
INTC,50863,2019-06-30,2019,2,4430000000,2019-06-29,10-Q,CommonStockSharesOutstanding
INTC,50863,2019-09-30,2019,3,4350000000,2019-09-28,10-Q,CommonStockSharesOutstanding
INTC,50863,2019-12-31,2019,4,4290000000,2019-12-28,10-K,CommonStockSharesOutstanding
INTC,50863,2020-03-31,2020,1,4234000000,2020-03-28,10-Q,CommonStockSharesOutstanding
INTC,50863,2020-06-30,2020,2,4253000000,2020-06-27,10-Q,CommonStockSharesOutstanding
INTC,50863,2020-09-30,2020,3,4098000000,2020-09-26,10-Q,CommonStockSharesOutstanding
INTC,50863,2020-12-31,2020,4,4062000000,2020-12-26,10-K,CommonStockSharesOutstanding
INTC,50863,2021-03-31,2021,1,4038000000,2021-03-27,10-Q,CommonStockSharesOutstanding
INTC,50863,2021-06-30,2021,2,4057000000,2021-06-26,10-Q,CommonStockSharesOutstanding
INTC,50863,2021-09-30,2021,3,4067000000,2021-09-25,10-Q,CommonStockSharesOutstanding
INTC,50863,2021-12-31,2021,4,4070000000,2021-12-25,10-K,CommonStockSharesOutstanding
INTC,50863,2022-03-31,2022,1,4089000000,2022-04-02,10-Q,CommonStockSharesOutstanding
INTC,50863,2022-06-30,2022,2,4106000000,2022-07-02,10-Q,CommonStockSharesOutstanding
INTC,50863,2022-09-30,2022,3,4127000000,2022-10-01,10-Q,CommonStockSharesOutstanding
INTC,50863,2022-12-31,2022,4,4137000000,2022-12-31,10-K,CommonStockSharesOutstanding
INTC,50863,2023-03-31,2023,1,4154000000,2023-04-01,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
INTC,50863,2023-06-30,2023,2,4168000000,2023-07-01,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
INTC,50863,2023-09-30,2023,3,4216000000,2023-09-30,10-Q,CommonStockSharesOutstanding
INTC,50863,2023-12-31,2023,4,4228000000,2023-12-30,10-K,CommonStockSharesOutstanding
INTC,50863,2024-03-31,2024,1,4257000000,2024-03-30,10-Q,CommonStockSharesOutstanding
INTC,50863,2024-06-30,2024,2,4276000000,2024-06-29,10-Q,CommonStockSharesOutstanding
INTC,50863,2024-09-30,2024,3,4267000000,2024-09-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
INTC,50863,2024-12-31,2024,4,4330000000,2024-12-28,10-K,CommonStockSharesOutstanding
INTC,50863,2025-03-31,2025,1,4343000000,2025-03-29,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
INTC,50863,2025-06-30,2025,2,4356000000,2025-06-28,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
INTC,50863,2025-09-30,2025,3,4766000000,2025-09-27,10-Q,CommonStockSharesOutstanding
INTC,50863,2025-12-31,2025,4,4994000000,2025-12-27,10-K,CommonStockSharesOutstanding
AMZN,1018724,2013-09-30,2013,3,458000000,2013-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2013-12-31,2013,4,459000000,2013-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2014-03-31,2014,1,460000000,2014-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2014-06-30,2014,2,462000000,2014-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2014-09-30,2014,3,463000000,2014-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2014-12-31,2014,4,465000000,2014-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2015-03-31,2015,1,466000000,2015-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2015-06-30,2015,2,468000000,2015-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2015-09-30,2015,3,469000000,2015-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2015-12-31,2015,4,471000000,2015-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2016-03-31,2016,1,472000000,2016-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2016-06-30,2016,2,474000000,2016-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2016-09-30,2016,3,475000000,2016-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2016-12-31,2016,4,477000000,2016-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2017-03-31,2017,1,478000000,2017-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2017-06-30,2017,2,480000000,2017-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2017-09-30,2017,3,482000000,2017-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2017-12-31,2017,4,484000000,2017-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2018-03-31,2018,1,485000000,2018-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2018-06-30,2018,2,487000000,2018-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2018-09-30,2018,3,489000000,2018-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2018-12-31,2018,4,491000000,2018-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2019-03-31,2019,1,492000000,2019-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2019-06-30,2019,2,494000000,2019-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2019-09-30,2019,3,495000000,2019-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2019-12-31,2019,4,498000000,2019-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2020-03-31,2020,1,499000000,2020-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2020-06-30,2020,2,501000000,2020-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2020-09-30,2020,3,502000000,2020-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2020-12-31,2020,4,503000000,2020-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2021-03-31,2021,1,504000000,2021-03-31,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2021-06-30,2021,2,506000000,2021-06-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2021-09-30,2021,3,507000000,2021-09-30,10-Q,CommonStockSharesOutstanding
AMZN,1018724,2021-12-31,2021,4,509000000,2021-12-31,10-K,CommonStockSharesOutstanding
AMZN,1018724,2022-03-31,2022,1,509000000,2022-03-31,10-Q,CommonStockSharesOutstanding
